,warning_id,warning_text,ftrapv_log_count,frwapv_log_count,Wnarrowing_log_count
28,28,"INFO: From Compiling tensorflow/compiler/mlir/xla/ir/hlo_ops.cc [for host]:
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc: In function 'mlir::DenseIntElementsAttr mlir::xla_hlo::{anonymous}::BuildConvPaddingAttrs(mlir::DenseIntElementsAttr, mlir::DenseIntElementsAttr, mlir::DenseIntElementsAttr, mlir::xla_hlo::ConvDimensionNumbers, mlir::Builder*)':
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc:146:26: warning: comparison of integer expressions of different signedness: 'unsigned int' and 'int' [-Wsign-compare]
  146 |   for (unsigned i = 0; i < rank; ++i) {
      |                        ~~^~~~~~
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc: In function 'mlir::LogicalResult mlir::xla_hlo::Verify(mlir::xla_hlo::MapOp)':
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc:1121:21: warning: comparison of integer expressions of different signedness: 'int' and 'std::vector<long int>::size_type' {aka 'long unsigned int'} [-Wsign-compare]
 1121 |   for (int i = 0; i < dimensions.size(); ++i) {
      |                   ~~^~~~~~~~~~~~~~~~~~~
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc: In function 'mlir::Type mlir::xla_hlo::{anonymous}::GetBroadcastType(mlir::Builder*, mlir::Type, mlir::Type, mlir::Type, mlir::DenseIntElementsAttr)':
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc:1415:23: warning: comparison of integer expressions of different signedness: 'int' and 'size_t' {aka 'long unsigned int'} [-Wsign-compare]
 1415 |     for (int i = 0; i < shape_x.size(); i++) {
      |                     ~~^~~~~~~~~~~~~~~~
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc: In instantiation of 'mlir::Attribute mlir::xla_hlo::foldConcatenateHelper(mlir::xla_hlo::ConcatenateOp*, llvm::ArrayRef<mlir::Attribute>) [with T = llvm::APInt]':
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc:881:53:   required from here
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc:856:21: warning: comparison of integer expressions of different signedness: 'int' and 'long unsigned int' [-Wsign-compare]
  856 |   for (int i = 0; i < axis; i++) {
      |                   ~~^~~~~~
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc: In instantiation of 'mlir::Attribute mlir::xla_hlo::foldConcatenateHelper(mlir::xla_hlo::ConcatenateOp*, llvm::ArrayRef<mlir::Attribute>) [with T = llvm::APFloat]':
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc:885:55:   required from here
tensorflow/compiler/mlir/xla/ir/hlo_ops.cc:856:21: warning: comparison of integer expressions of different signedness: 'int' and 'long unsigned int' [-Wsign-compare]
",1,1,1
29,29,"INFO: From Compiling tensorflow/compiler/mlir/lite/quantization/quantization_utils.cc [for host]:
tensorflow/compiler/mlir/lite/quantization/quantization_utils.cc: In function 'mlir::Type mlir::quant::GetQuantizedType(mlir::Builder, mlir::Type, llvm::ArrayRef<double>, llvm::ArrayRef<double>, int, int, bool, bool)':
tensorflow/compiler/mlir/lite/quantization/quantization_utils.cc:57:20: warning: comparison of integer expressions of different signedness: 'size_t' {aka 'long unsigned int'} and 'int64_t' {aka 'long int'} [-Wsign-compare]
   57 |         min.size() != shape.getDimSize(quant_dim)) {
      |         ~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
tensorflow/compiler/mlir/lite/quantization/quantization_utils.cc: In function 'mlir::TypeAttr mlir::quant::RescaleQuantizedType(mlir::Type, mlir::Attribute)':
tensorflow/compiler/mlir/lite/quantization/quantization_utils.cc:78:23: warning: comparison of integer expressions of different signedness: 'size_t' {aka 'long unsigned int'} and 'int64_t' {aka 'long int'} [-Wsign-compare]
   78 |     if (scales.size() != factor_values.getNumElements()) return {};
      |         ~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
tensorflow/compiler/mlir/lite/quantization/quantization_utils.cc: In function 'mlir::Type mlir::quant::GetUniformQuantizedPerAxisTypeForWeight(mlir::ElementsAttr, int, bool, unsigned int, bool, bool)':
tensorflow/compiler/mlir/lite/quantization/quantization_utils.cc:272:20: warning: comparison of integer expressions of different signedness: 'size_t' {aka 'long unsigned int'} and 'int' [-Wsign-compare]
  272 |   if (shape.size() <= quant_dim) return {};
      |       ~~~~~~~~~~~~~^~~~~~~~~~~~
tensorflow/compiler/mlir/lite/quantization/quantization_utils.cc: In function 'mlir::quant::QuantizedType mlir::quant::GetUniformQuantizedTypeForBias(const std::vector<mlir::quant::QuantizedType>&)':
tensorflow/compiler/mlir/lite/quantization/quantization_utils.cc:352:40: warning: comparison of integer expressions of different signedness: 'int' and 'size_t' {aka 'long unsigned int'} [-Wsign-compare]
  352 |       if ((axis_size != 1 && axis_size != type.getScales().size())) return {};
      |                              ~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~
",1,1,1
30,30,"INFO: From Compiling tensorflow/compiler/mlir/lite/quantization/quantization_driver.cc [for host]:
tensorflow/compiler/mlir/lite/quantization/quantization_driver.cc: In lambda function:
tensorflow/compiler/mlir/lite/quantization/quantization_driver.cc:297:26: warning: comparison of integer expressions of different signedness: 'int' and 'unsigned int' [-Wsign-compare]
  297 |       for (auto i = 0; i < op->getNumOperands(); ++i) {
      |                        ~~^~~~~~~~~~~~~~~~~~~~~~
tensorflow/compiler/mlir/lite/quantization/quantization_driver.cc:306:26: warning: comparison of integer expressions of different signedness: 'int' and 'unsigned int' [-Wsign-compare]
  306 |       for (auto i = 0; i < op->getNumResults(); ++i) {
      |                        ~~^~~~~~~~~~~~~~~~~~~~~
",1,1,1
31,31,"INFO: From Compiling tensorflow/compiler/mlir/lite/quantization/quantization_config.cc [for host]:
tensorflow/compiler/mlir/lite/quantization/quantization_config.cc: In function 'bool mlir::TFL::ParseInputNodeQuantSpecs(absl::lts_2020_02_25::string_view, absl::lts_2020_02_25::string_view, absl::lts_2020_02_25::string_view, absl::lts_2020_02_25::string_view, mlir::TFL::QuantizationSpecs*)':
tensorflow/compiler/mlir/lite/quantization/quantization_config.cc:51:23: warning: comparison of integer expressions of different signedness: 'int' and 'std::vector<std::__cxx11::basic_string<char> >::size_type' {aka 'long unsigned int'} [-Wsign-compare]
   51 |     for (int i = 0; i < node_mins_str.size(); i++) {
      |                     ~~^~~~~~~~~~~~~~~~~~~~~~
tensorflow/compiler/mlir/lite/quantization/quantization_config.cc:63:23: warning: comparison of integer expressions of different signedness: 'int' and 'std::vector<std::__cxx11::basic_string<char> >::size_type' {aka 'long unsigned int'} [-Wsign-compare]
   63 |     for (int i = 0; i < node_maxs_str.size(); i++) {
      |                     ~~^~~~~~~~~~~~~~~~~~~~~~
",1,1,1
32,32,"INFO: From Compiling tensorflow/core/kernels/data/prefetch_autotuner.cc [for host]:
tensorflow/core/kernels/data/prefetch_autotuner.cc: In member function 'void tensorflow::data::PrefetchAutotuner::RecordConsumption(size_t)':
tensorflow/core/kernels/data/prefetch_autotuner.cc:43:31: warning: comparison of integer expressions of different signedness: 'size_t' {aka 'long unsigned int'} and 'tensorflow::int64' {aka 'long long int'} [-Wsign-compare]
   43 |       if (current_buffer_size == buffer_limit_) {
      |           ~~~~~~~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~
tensorflow/core/kernels/data/prefetch_autotuner.cc:49:27: warning: comparison of integer expressions of different signedness: 'tensorflow::int64' {aka 'long long int'} and 'size_t' {aka 'long unsigned int'} [-Wsign-compare]
   49 |         if (buffer_limit_ >= kBufferLimitThreshold) {
      |             ~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~
[7,146 / 12,135] Compiling tensorflow/core/protobuf/eager_service.grpc.pb.cc [for host]; 14s local ... (16 actions, 15 running)
",1,0,0
33,33,"INFO: From Compiling tensorflow/core/kernels/quantization_utils.cc [for host]:
In file included from external/gemmlowp/public/../internal/dispatch_gemm_shape.h:23,
                 from external/gemmlowp/public/gemmlowp.h:19,
                 from ./tensorflow/core/kernels/quantization_utils.h:37,
                 from tensorflow/core/kernels/quantization_utils.cc:16:
external/gemmlowp/public/../internal/multi_thread_gemm.h: In member function 'void gemmlowp::WorkersPool::LegacyExecuteAndDestroyTasks(const std::vector<gemmlowp::Task*>&)':
external/gemmlowp/public/../internal/multi_thread_gemm.h:405:23: warning: comparison of integer expressions of different signedness: 'int' and 'std::size_t' {aka 'long unsigned int'} [-Wsign-compare]
  405 |     for (int i = 0; i < tasks_count - 1; i++) {
      |                     ~~^~~~~~~~~~~~~~~~~
In file included from tensorflow/core/kernels/quantization_utils.cc:16:
./tensorflow/core/kernels/quantization_utils.h: In function 'void tensorflow::RequantizeManyInNewRangeReference(const qint32*, tensorflow::int64, float, float, float, float, tensorflow::quint8*)':
./tensorflow/core/kernels/quantization_utils.h:271:32: warning: comparison of integer expressions of different signedness: 'size_t' {aka 'long unsigned int'} and 'tensorflow::int64' {aka 'long long int'} [-Wsign-compare]
  271 |   for (size_t index = 0; index < count; ++index) {
      |                          ~~~~~~^~~~~~~
",1,1,1
34,34,"INFO: From Compiling tensorflow/core/profiler/utils/derived_timeline.cc [for host]:
In file included from tensorflow/core/profiler/utils/derived_timeline.cc:15:
./tensorflow/core/profiler/utils/derived_timeline.h: In member function 'void tensorflow::profiler::DerivedXLineBuilder::ExpandOrAddEvents(const std::vector<tensorflow::profiler::XEvent>&)':
./tensorflow/core/profiler/utils/derived_timeline.h:40:31: warning: comparison of integer expressions of different signedness: 'int' and 'std::vector<tensorflow::profiler::XEvent>::size_type' {aka 'long unsigned int'} [-Wsign-compare]
   40 |     for (int level = 0; level < event_per_level.size(); ++level) {
      |                         ~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~
tensorflow/core/profiler/utils/derived_timeline.cc: In member function 'void tensorflow::profiler::DerivedXLineBuilder::ResetLastEvents(int)':
tensorflow/core/profiler/utils/derived_timeline.cc:133:25: warning: comparison of integer expressions of different signedness: 'int' and 'size_t' {aka 'long unsigned int'} [-Wsign-compare]
  133 |   for (int i = level; i < last_event_by_level_.size(); ++i) {
      |                       ~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~
",1,1,1
35,35,"INFO: From Compiling tensorflow/core/profiler/utils/xplane_utils.cc [for host]:
tensorflow/core/profiler/utils/xplane_utils.cc: In function 'void tensorflow::profiler::NormalizeTimestamps(tensorflow::profiler::XPlane*, tensorflow::uint64)':
tensorflow/core/profiler/utils/xplane_utils.cc:269:29: warning: comparison of integer expressions of different signedness: 'google::protobuf::int64' {aka 'long int'} and 'tensorflow::uint64' {aka 'long long unsigned int'} [-Wsign-compare]
  269 |     if (line.timestamp_ns() >= start_time_ns) {
      |         ~~~~~~~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~
",1,1,1
36,36,"INFO: From Compiling tensorflow/core/profiler/lib/profiler_session.cc [for host]:
In file included from tensorflow/core/profiler/lib/profiler_session.cc:37:
./tensorflow/core/profiler/utils/derived_timeline.h: In member function 'void tensorflow::profiler::DerivedXLineBuilder::ExpandOrAddEvents(const std::vector<tensorflow::profiler::XEvent>&)':
./tensorflow/core/profiler/utils/derived_timeline.h:40:31: warning: comparison of integer expressions of different signedness: 'int' and 'std::vector<tensorflow::profiler::XEvent>::size_type' {aka 'long unsigned int'} [-Wsign-compare]
   40 |     for (int level = 0; level < event_per_level.size(); ++level) {
      |                         ~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~
",1,1,1
37,37,"INFO: From Compiling tensorflow/core/platform/s3/s3_file_system.cc [for host]:
In file included from tensorflow/core/platform/s3/s3_file_system.cc:15:
./tensorflow/core/platform/s3/s3_file_system.h: In constructor 'tensorflow::S3FileSystem::S3FileSystem()':
./tensorflow/core/platform/s3/s3_file_system.h:133:9: warning: 'tensorflow::S3FileSystem::initialization_lock_' will be initialized after [-Wreorder]
  133 |   mutex initialization_lock_;
      |         ^~~~~~~~~~~~~~~~~~~~
./tensorflow/core/platform/s3/s3_file_system.h:105:51: warning:   'std::shared_ptr<Aws::Transfer::TransferManager> tensorflow::S3FileSystem::transfer_manager_' [-Wreorder]
  105 |   std::shared_ptr<Aws::Transfer::TransferManager> transfer_manager_;
      |                                                   ^~~~~~~~~~~~~~~~~
tensorflow/core/platform/s3/s3_file_system.cc:375:1: warning:   when initialized here [-Wreorder]
  375 | S3FileSystem::S3FileSystem()
      | ^~~~~~~~~~~~
tensorflow/core/platform/s3/s3_file_system.cc: In lambda function:
tensorflow/core/platform/s3/s3_file_system.cc:909:42: warning: comparison of integer expressions of different signedness: 'std::map<int, tensorflow::PartState>::size_type' {aka 'long unsigned int'} and 'const int' [-Wsign-compare]
  909 |         return finishedPartStates.size() == num_parts;
      |                ~~~~~~~~~~~~~~~~~~~~~~~~~~^~~~~~~~~~~~
",1,1,1
38,38,"INFO: From Compiling tensorflow/lite/toco/model_cmdline_flags.cc [for host]:
In file included from ./tensorflow/core/platform/stringprintf.h:29,
                 from ./tensorflow/core/lib/strings/stringprintf.h:26,
                 from ./tensorflow/lite/toco/format_port.h:23,
                 from ./tensorflow/lite/toco/toco_port.h:23,
                 from ./tensorflow/lite/toco/args.h:24,
                 from ./tensorflow/lite/toco/model_cmdline_flags.h:22,
                 from tensorflow/lite/toco/model_cmdline_flags.cc:15:
tensorflow/lite/toco/model_cmdline_flags.cc: In function 'void toco::ReadModelFlagsFromCommandLineFlags(const toco::ParsedModelFlags&, toco::ModelFlags*)':
tensorflow/lite/toco/model_cmdline_flags.cc:266:31: warning: comparison of integer expressions of different signedness: 'std::vector<std::__cxx11::basic_string<char> >::size_type' {aka 'long unsigned int'} and 'int' [-Wsign-compare]
  266 |     QCHECK(mean_values.size() == model_flags->input_arrays_size());
      |            ~~~~~~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
./tensorflow/core/platform/macros.h:87:47: note: in definition of macro 'TF_PREDICT_FALSE'
   87 | #define TF_PREDICT_FALSE(x) (__builtin_expect(x, 0))
      |                                               ^
./tensorflow/core/platform/default/logging.h:450:27: note: in expansion of macro 'CHECK'
  450 | #define QCHECK(condition) CHECK(condition)
      |                           ^~~~~
tensorflow/lite/toco/model_cmdline_flags.cc:266:5: note: in expansion of macro 'QCHECK'
  266 |     QCHECK(mean_values.size() == model_flags->input_arrays_size());
      |     ^~~~~~
tensorflow/lite/toco/model_cmdline_flags.cc:283:30: warning: comparison of integer expressions of different signedness: 'std::vector<std::__cxx11::basic_string<char> >::size_type' {aka 'long unsigned int'} and 'int' [-Wsign-compare]
  283 |     QCHECK(std_values.size() == model_flags->input_arrays_size());
      |            ~~~~~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
./tensorflow/core/platform/macros.h:87:47: note: in definition of macro 'TF_PREDICT_FALSE'
   87 | #define TF_PREDICT_FALSE(x) (__builtin_expect(x, 0))
      |                                               ^
./tensorflow/core/platform/default/logging.h:450:27: note: in expansion of macro 'CHECK'
  450 | #define QCHECK(condition) CHECK(condition)
      |                           ^~~~~
tensorflow/lite/toco/model_cmdline_flags.cc:283:5: note: in expansion of macro 'QCHECK'
  283 |     QCHECK(std_values.size() == model_flags->input_arrays_size());
      |     ^~~~~~
tensorflow/lite/toco/model_cmdline_flags.cc:301:36: warning: comparison of integer expressions of different signedness: 'std::vector<std::__cxx11::basic_string<char> >::size_type' {aka 'long unsigned int'} and 'int' [-Wsign-compare]
  301 |     QCHECK(input_data_types.size() == model_flags->input_arrays_size());
      |            ~~~~~~~~~~~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
./tensorflow/core/platform/macros.h:87:47: note: in definition of macro 'TF_PREDICT_FALSE'
   87 | #define TF_PREDICT_FALSE(x) (__builtin_expect(x, 0))
      |                                               ^
./tensorflow/core/platform/default/logging.h:450:27: note: in expansion of macro 'CHECK'
  450 | #define QCHECK(condition) CHECK(condition)
      |                           ^~~~~
tensorflow/lite/toco/model_cmdline_flags.cc:301:5: note: in expansion of macro 'QCHECK'
  301 |     QCHECK(input_data_types.size() == model_flags->input_arrays_size());
      |     ^~~~~~
tensorflow/lite/toco/model_cmdline_flags.cc:324:32: warning: comparison of integer expressions of different signedness: 'std::vector<std::__cxx11::basic_string<char> >::size_type' {aka 'long unsigned int'} and 'int' [-Wsign-compare]
  324 |     QCHECK(input_shapes.size() == model_flags->input_arrays_size());
      |            ~~~~~~~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
./tensorflow/core/platform/macros.h:87:47: note: in definition of macro 'TF_PREDICT_FALSE'
   87 | #define TF_PREDICT_FALSE(x) (__builtin_expect(x, 0))
      |                                               ^
./tensorflow/core/platform/default/logging.h:450:27: note: in expansion of macro 'CHECK'
  450 | #define QCHECK(condition) CHECK(condition)
      |                           ^~~~~
tensorflow/lite/toco/model_cmdline_flags.cc:324:5: note: in expansion of macro 'QCHECK'
  324 |     QCHECK(input_shapes.size() == model_flags->input_arrays_size());
      |     ^~~~~~
",2,2,2
